tour_id,senti,senti_count,senti_sum,senti_avg
9353,"[['감사', 2]]",1,2,2.0
9365,"[['감동', 2], ['감사', 2]]",2,4,2.0
9366,"[['덕', 2]]",1,2,2.0
9369,"[['열정', 1], ['아쉬움', -1]]",2,0,0.0
9373,"[['맑은', 2], ['전문가', 1]]",2,3,1.5
9376,"[['최고', 2]]",1,2,2.0
9379,"[['감사', 2], ['안전', 2], ['친절', 2], ['ㅠ', -1], ['짜증', -2]]",5,3,0.6
9380,"[['감사', 2], ['안전', 2], ['친절', 2], ['ㅠ', -1], ['짜증', -2]]",5,3,0.6
9383,"[['강추', 2], ['맛', 2], ['최고', 2], ['보배', 1], ['유명', 1]]",5,8,1.6
9384,"[['만족', 2], ['맛', 2], ['명성', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['보람', 1], ['친구', 1], ['못', 0], ['신경질', -1], ['아쉬움', -1], ['이상', -1], ['찌꺼기', -1], ['곰팡이', -2], ['분노', -2], ['비추', -2], ['죄', -2], ['최악', -2], ['최악', -2], ['해', -2], ['후회', -2]]",22,-5,-0.22727272727272727
9389,"[['감탄', 2], ['덕', 2], ['최고', 2], ['행복', 2], ['ㅠ', -1]]",5,7,1.4
9390,"[['최고', 2], ['휴식', 1]]",2,3,1.5
9391,"[['감사', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['인기', 1], ['인정', 1], ['지경', -1]]",7,9,1.2857142857142858
9392,"[['최고', 2], ['행복', 2], ['황홀감', 2], ['ㅜ', -1], ['해', -2]]",5,3,0.6
9393,"[['만족', 2], ['최고', 2], ['친절', 2], ['완성', 1]]",4,7,1.75
9394,"[['최고', 2], ['친절', 2]]",2,4,2.0
9395,"[['최고', 2], ['친절', 2]]",2,4,2.0
9397,"[['맛', 2], ['재미', 2], ['기대', 1], ['분통', -2], ['엉터리', -2], ['욕', -2], ['최악', -2]]",7,-3,-0.42857142857142855
9399,"[['친절', 2]]",1,2,2.0
9404,"[['최고', 2]]",1,2,2.0
9405,"[['멋', 2], ['여유', 1]]",2,3,1.5
9406,"[['멋', 2], ['여유', 1]]",2,3,1.5
9411,"[['만족', 2], ['맛', 2], ['최고', 2], ['할인', 1], ['피', 0], ['먼지', -1], ['최악', -2], ['후회', -2]]",8,2,0.25
9415,"[['최고', 2], ['피로', -1], ['스트레스', -2], ['욕', -2]]",4,-3,-0.75
9416,"[['최고', 2]]",1,2,2.0
9417,"[['최고', 2], ['부족', -1], ['피로', -1], ['질환', -2]]",4,-2,-0.5
9418,"[['감사', 2], ['사랑', 2], ['편안', 2], ['그리움', 1], ['운', 1], ['죄', -2]]",6,6,1.0
9419,"[['최고', 2], ['친절', 2], ['못', 0], ['허물', -1], ['욕', -2], ['최악', -2]]",6,-1,-0.16666666666666666
9421,"[['감동', 2], ['개선', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['기대', 1], ['친구', 1], ['ㅠ', -1], ['겁', -1], ['기침', -1], ['부족', -1], ['소음', -1], ['오염', -1], ['추운', -1], ['걱정', -2], ['곰팡이', -2], ['더러움', -2], ['바보', -2], ['불편', -2], ['아픔', -2], ['욕설', -2], ['짜증', -2], ['최악', -2], ['해', -2]]",25,-13,-0.52
9422,"[['감동', 2], ['개선', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['기대', 1], ['친구', 1], ['ㅠ', -1], ['겁', -1], ['기침', -1], ['부족', -1], ['소음', -1], ['오염', -1], ['추운', -1], ['걱정', -2], ['곰팡이', -2], ['더러움', -2], ['바보', -2], ['불편', -2], ['아픔', -2], ['욕설', -2], ['짜증', -2], ['최악', -2], ['해', -2]]",25,-13,-0.52
9424,"[['최고', 2]]",1,2,2.0
9425,"[['맛', 2], ['최고', 2], ['친구', 1], ['필수', 1], ['의심', -1]]",5,5,1.0
9427,"[['감동', 2], ['최고', 2], ['평온', 2], ['빛', 1], ['정', 1], ['친구', 1], ['필수', 1], ['모양', 0], ['먼지', -1], ['추운', -1]]",10,8,0.8
9437,"[['최고', 2]]",1,2,2.0
9438,"[['부족', -1]]",1,-1,-1.0
9440,"[['맛', 2], ['최고', 2], ['친절', 2], ['친구', 1], ['해', -2]]",5,5,1.0
9443,"[['최고', 2]]",1,2,2.0
9444,"[['최고급', 2], ['친절', 2]]",2,4,2.0
9453,"[['최고', 2]]",1,2,2.0
9456,"[['행복', 2]]",1,2,2.0
9457,"[['시비', -2]]",1,-2,-2.0
9458,"[['강추', 2]]",1,2,2.0
9461,"[['도리', 1]]",1,1,1.0
9464,"[['최고', 2], ['불편', -2]]",2,0,0.0
9465,"[['최고', 2], ['불편', -2]]",2,0,0.0
9468,"[['감동', 2], ['덕', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['유명', 1], ['윤기', 1], ['정', 1], ['진리', 1], ['필수', 1], ['실망', -2], ['악성', -2], ['후회', -2]]",15,12,0.8
9470,"[['친구', 1]]",1,1,1.0
9471,"[['멋', 2], ['평온', 2], ['짐', -1]]",3,3,1.0
9473,"[['도리', 1]]",1,1,1.0
9476,"[['운', 1]]",1,1,1.0
9485,"[['멋', 2], ['성공', 2], ['최고', 2], ['최상급', 2], ['기대', 1], ['정상', 1], ['진리', 1], ['못', 0], ['짐', -1], ['걱정', -2], ['최악', -2], ['해', -2]]",12,4,0.3333333333333333
9486,"[['친절', 2], ['ㅠ', -1]]",2,1,0.5
9487,"[['만족', 2], ['최고', 2], ['운', 1]]",3,5,1.6666666666666667
9490,"[['흡족', 2], ['후회', -2]]",2,0,0.0
9491,"[['강추', 2], ['최고', 2], ['불만', -2], ['불편', -2], ['최악', -2]]",5,-2,-0.4
9495,"[['예의', 1], ['ㅠ', -1]]",2,0,0.0
9496,"[['정', 1]]",1,1,1.0
9498,"[['최고', 2]]",1,2,2.0
9499,"[['친절', 2], ['오해', -1]]",2,1,0.5
9501,"[['최고', 2], ['발전', 1], ['정', 1], ['못', 0], ['ㅠ', -1]]",5,3,0.6
9502,"[['맛', 2], ['최고', 2]]",2,4,2.0
9508,"[['감동', 2], ['감사', 2], ['사랑', 2], ['아름다움', 2], ['안전', 2], ['최고', 2], ['행복', 2], ['가치', 1], ['기대', 1], ['정상', 1], ['친구', 1], ['필수', 1], ['ㅠ', -1], ['불편', -2], ['화', -2]]",15,14,0.9333333333333333
9509,"[['감사', 2], ['강추', 2], ['고백', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['인정', 1], ['ㅜ', -1], ['의심', -1], ['지경', -1], ['충격', -1], ['부담', -2], ['최악', -2], ['후회', -2]]",14,3,0.21428571428571427
9510,"[['최고', 2]]",1,2,2.0
9514,"[['강추', 2], ['맛', 2], ['최고', 2], ['적극', 1], ['설사', -1], ['지지', -1], ['욕', -2]]",7,3,0.42857142857142855
9515,"[['강추', 2], ['만족', 2], ['맛', 2], ['이득', 2], ['장점', 2], ['최고', 2], ['ㅇ', 1], ['인기', 1], ['정', 1], ['최상', 1], ['친구', 1], ['휴식', 1], ['ㅠ', -1], ['겁', -1], ['낭비', -1], ['가난', -2], ['걱정', -2], ['불편', -2], ['실망', -2], ['최악', -2], ['후회', -2]]",21,3,0.14285714285714285
9516,"[['최고', 2], ['친절', 2], ['보람', 1], ['인정', 1], ['오해', -1], ['잔소리', -1], ['걱정', -2], ['재앙', -2], ['해', -2]]",9,-2,-0.2222222222222222
9523,"[['최고', 2]]",1,2,2.0
9524,"[['멋', 2], ['최고', 2], ['여유', 1], ['지경', -1], ['해', -2]]",5,2,0.4
9528,"[['멋', 2], ['안전', 2], ['최고', 2], ['필수', 1], ['먼지', -1], ['공포증', -2], ['불편', -2], ['오도', -2]]",8,0,0.0
9529,"[['친절', 2], ['불편', -2], ['화', -2], ['화가', -2]]",4,-4,-1.0
9534,"[['최고', 2]]",1,2,2.0
9535,"[['최고', 2]]",1,2,2.0
9536,"[['최고', 2]]",1,2,2.0
9537,"[['강추', 2], ['최고', 2], ['친절', 2]]",3,6,2.0
9539,"[['행복', 2], ['여유', 1], ['할인', 1], ['바보', -2], ['욕', -2]]",5,0,0.0
9548,"[['만족', 2], ['부족', -1], ['부족', -1]]",3,0,0.0
9552,"[['친절', 2], ['대접', 1]]",2,3,1.5
9553,"[['최고', 2]]",1,2,2.0
9556,"[['최고', 2], ['친절', 2], ['기대', 1]]",3,5,1.6666666666666667
9557,"[['최고', 2]]",1,2,2.0
9561,"[['최고', 2], ['친절', 2]]",2,4,2.0
9563,"[['최고', 2]]",1,2,2.0
9566,"[['강추', 2], ['최고', 2], ['최고', 2], ['피', 0], ['먼지', -1], ['불편', -2]]",6,3,0.5
9568,"[['최고', 2]]",1,2,2.0
9571,"[['만족', 2], ['최고', 2], ['최상급', 2], ['행복', 2], ['기대', 1], ['친구', 1], ['소음', -1], ['마이너스', -2], ['울음소리', -2], ['최악', -2]]",10,3,0.3
9577,"[['최고', 2]]",1,2,2.0
9580,"[['맛', 2], ['최고', 2], ['친절', 2], ['ㅠ', -1], ['불안', -2]]",5,3,0.6
9582,"[['최고', 2]]",1,2,2.0
9589,"[['친절', 2]]",1,2,2.0
9593,"[['만족', 2], ['맛', 2], ['최고', 2], ['행복', 2], ['기대', 1], ['친구', 1], ['아쉬움', -1]]",7,9,1.2857142857142858
9594,"[['친절', 2], ['인기', 1], ['ㅠ', -1]]",3,2,0.6666666666666666
9597,"[['친절', 2], ['성', 0]]",2,2,1.0
9598,"[['장점', 2], ['친절', 2], ['친구', 1], ['ㅜ', -1], ['살인', -1], ['짐', -1], ['부담', -2], ['슬픔', -2], ['실망', -2], ['최악', -2], ['후회', -2]]",11,-8,-0.7272727272727273
9600,"[['최고', 2]]",1,2,2.0
9602,"[['덕', 2], ['최고', 2]]",2,4,2.0
9607,"[['최고', 2], ['가치', 1]]",2,3,1.5
9609,"[['최고', 2]]",1,2,2.0
9611,"[['최고', 2]]",1,2,2.0
9615,"[['감사', 2], ['친절', 2], ['안심', 1], ['합리적', 1], ['휴식', 1], ['ㅠ', -1], ['실망', -2]]",7,4,0.5714285714285714
9617,"[['기대', 1]]",1,1,1.0
9618,"[['사랑', 2], ['영웅', 2], ['최고', 2], ['도움', 1], ['발전', 1], ['업적', 1], ['인정', 1], ['ㄲ', -1], ['부족', -1], ['앞잡이', -1], ['탈', -1], ['잘못', -2], ['파괴', -2]]",13,2,0.15384615384615385
9619,"[['낭비', -1]]",1,-1,-1.0
9624,"[['후회', -2]]",1,-2,-2.0
9629,"[['맛', 2], ['멋', 2], ['기대', 1]]",3,5,1.6666666666666667
9632,"[['최고', 2]]",1,2,2.0
9633,"[['최고', 2], ['최악', -2]]",2,0,0.0
9636,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['후회', -2]]",5,6,1.2
9640,"[['최고', 2]]",1,2,2.0
9644,"[['최고', 2]]",1,2,2.0
9646,"[['감사', 2]]",1,2,2.0
9647,"[['최고', 2]]",1,2,2.0
9648,"[['재미', 2], ['최고', 2], ['기대', 1]]",3,5,1.6666666666666667
9652,"[['기대', 1], ['탈', -1], ['최악', -2]]",3,-2,-0.6666666666666666
9654,"[['감사', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['원망', 1], ['먼지', -1], ['이상', -1], ['짐', -1], ['피해', -1], ['불편', -2], ['짜증', -2], ['창피', -2], ['최악', -2]]",13,-3,-0.23076923076923078
9656,"[['감사', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['못', 0], ['ㅠ', -1], ['실망', -2], ['잘못', -2], ['최악', -2]]",10,2,0.2
9660,"[['강추', 2]]",1,2,2.0
9661,"[['감사', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['욕', -2], ['최악', -2], ['최악', -2], ['화가', -2]]",10,4,0.4
9663,"[['강추', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['인정', 1]]",5,9,1.8
9665,"[['맛', 2], ['멋', 2], ['최고', 2], ['친절', 2], ['못', 0], ['병', -1], ['병', -2]]",7,5,0.7142857142857143
9667,"[['맛', 2], ['최고', 2], ['친절', 2], ['운', 1], ['친구', 1]]",5,8,1.6
9668,"[['강추', 2], ['걱정', -2], ['어려움', -2]]",3,-2,-0.6666666666666666
9669,"[['최고', 2]]",1,2,2.0
9672,"[['최고', 2]]",1,2,2.0
9673,"[['최고', 2]]",1,2,2.0
9677,"[['친구', 1]]",1,1,1.0
9678,"[['감사', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['즐거움', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['가치', 1], ['기대', 1], ['신중', 1], ['여유', 1], ['예의', 1], ['정', 1], ['못', 0], ['낭비', -1], ['벌', -2]]",17,19,1.1176470588235294
9680,"[['맛', 2], ['최고', 2], ['필수', 1]]",3,5,1.6666666666666667
9690,"[['최고', 2]]",1,2,2.0
9695,"[['편안', 2], ['훼손', -1]]",2,1,0.5
9697,"[['맑은', 2], ['맛', 2], ['멋', 2], ['최고', 2], ['기대', 1], ['발전', 1], ['부자', 1], ['빛', 1], ['불편', -2], ['해', -2]]",10,8,0.8
9699,"[['덕', 2], ['병', -2], ['욕', -2]]",3,-2,-0.6666666666666666
9700,"[['덕', 2], ['병', -2], ['욕', -2]]",3,-2,-0.6666666666666666
9701,"[['맛', 2], ['명성', 2], ['최고', 2], ['친절', 2], ['부족', -1], ['아쉬움', -1], ['오류', -2], ['최악', -2]]",8,2,0.25
9702,"[['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['추운', -1]]",5,6,1.2
9706,"[['감동', 2], ['감사', 2], ['강추', 2], ['최고', 2], ['가치', 1], ['기대', 1], ['발전', 1], ['벗', 1], ['필수', 1], ['ㅠ', -1], ['부족', -1], ['거짓말', -2], ['최악', -2]]",13,7,0.5384615384615384
9707,"[['맛', 2], ['최고', 2], ['친절', 2], ['대상', 1], ['ㅗ', -1], ['ㅠ', -1], ['충격', -1], ['해', -2]]",8,2,0.25
9713,"[['최고', 2], ['가치', 1], ['친구', 1], ['공포증', -2], ['불편', -2], ['해', -2]]",6,-2,-0.3333333333333333
9714,"[['최고', 2]]",1,2,2.0
9715,"[['최고', 2]]",1,2,2.0
9716,"[['맛', 2], ['최고', 2], ['오류', -2]]",3,2,0.6666666666666666
9717,"[['맛', 2], ['최고', 2], ['친절', 2], ['도리', 1], ['해', -2]]",5,5,1.0
9721,"[['감동', 2], ['감탄', 2], ['사랑', 2], ['최고', 2], ['행복', 2], ['정', 1], ['친구', 1], ['필수', 1], ['ㅠ', -1], ['근심', -1], ['해', -2], ['환상', -2]]",12,7,0.5833333333333334
9722,"[['최고', 2], ['친절', 2], ['편안', 2], ['정', 1]]",4,7,1.75
9723,"[['최고', 2]]",1,2,2.0
9724,"[['이익', 2], ['최고', 2], ['황홀', 2], ['기대', 1], ['낭만', 1], ['낭만', 1], ['정', 1], ['ㅠ', -1]]",8,9,1.125
9725,"[['감동', 2], ['감탄', 2], ['사랑', 2], ['최고', 2], ['행복', 2], ['정', 1], ['친구', 1], ['필수', 1], ['ㅠ', -1], ['근심', -1], ['해', -2], ['환상', -2]]",12,7,0.5833333333333334
9732,"[['덕', 2], ['재미', 2], ['최고', 2]]",3,6,2.0
9734,"[['불편', -2]]",1,-2,-2.0
9742,"[['우수', 2]]",1,2,2.0
9744,"[['최고', 2], ['정', 1]]",2,3,1.5
9747,"[['기대', 1], ['찬사', 1], ['탈', -1], ['걱정', -2], ['실망', -2]]",5,-3,-0.6
9748,"[['감사', 2], ['강추', 2], ['친절', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['정', 1], ['악의', -2], ['최악', -2]]",9,8,0.8888888888888888
9749,"[['최고', 2]]",1,2,2.0
9750,"[['강추', 2], ['최고', 2]]",2,4,2.0
9751,"[['불편', -2], ['최악', -2]]",2,-4,-2.0
9752,"[['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['인정', 1], ['최악', -2]]",6,7,1.1666666666666667
9754,"[['감탄', 2], ['만족', 2], ['사랑', 2], ['최고', 2], ['행복', 2], ['기대', 1], ['정', 1], ['할인', 1], ['부족', -1], ['한계', -1], ['부담', -2], ['실망', -2], ['아픔', -2]]",13,5,0.38461538461538464
9756,"[['친절', 2], ['여유', 1]]",2,3,1.5
9758,"[['강추', 2], ['멋', 2], ['편안', 2], ['여유', 1], ['아쉬움', -1], ['짐', -1], ['어려움', -2], ['후회', -2]]",8,1,0.125
9761,"[['감사', 2]]",1,2,2.0
9768,"[['최고', 2], ['필수', 1]]",2,3,1.5
9769,"[['최악', -2]]",1,-2,-2.0
9771,"[['재미', 2], ['최고', 2], ['행복', 2], ['대가', 1]]",4,7,1.75
9772,"[['최고', 2], ['빛', 1], ['성', 0]]",3,3,1.0
9773,"[['강추', 2], ['고급', 2], ['득', 2], ['만족', 2], ['맛', 2], ['사랑', 2], ['최고', 2], ['친절', 2], ['여유', 1], ['운', 1], ['ㅠ', -1], ['부족', -1], ['포기', -1], ['함정', -1], ['거짓', -2], ['잘못', -2], ['최악', -2], ['해', -2], ['환상', -2], ['후회', -2]]",20,2,0.1
9776,"[['감사', 2], ['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['적극', 1], ['정', 1], ['아쉬움', -1], ['오해', -1], ['최악', -2]]",11,9,0.8181818181818182
9779,"[['최고', 2]]",1,2,2.0
9782,"[['ㅜ', -1], ['모욕', -2]]",2,-3,-1.5
9784,"[['최고', 2], ['기대', 1], ['부자', 1], ['ㅜ', -1]]",4,3,0.75
9786,"[['최고', 2]]",1,2,2.0
9787,"[['덕', 2], ['맛', 2], ['명성', 2], ['사랑', 2], ['최고', 2], ['친절', 2], ['ㅉ', -1], ['ㅜ', -1], ['최악', -2]]",9,8,0.8888888888888888
9789,"[['감동', 2], ['강추', 2], ['고급', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['친구', 1], ['휴식', 1]]",8,14,1.75
9791,"[['최고', 2]]",1,2,2.0
9795,"[['감사', 2], ['친절', 2]]",2,4,2.0
9796,"[['감사', 2], ['친절', 2], ['편안', 2]]",3,6,2.0
9797,"[['강추', 2], ['여유', 1], ['오해', -1], ['걱정', -2]]",4,0,0.0
9806,"[['맛', 2], ['친절', 2], ['신뢰', 1], ['ㅉ', -1], ['마이너스', -2], ['실망', -2], ['해', -2]]",7,-2,-0.2857142857142857
9807,"[['감사', 2], ['감탄', 2], ['덕', 2], ['맛', 2], ['명성', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['대접', 1], ['인정', 1], ['적극', 1], ['진리', 1], ['못', 0], ['의심', -1], ['호', -1], ['경상', -2], ['비추', -2], ['실망', -2], ['해', -2], ['후회', -2]]",21,9,0.42857142857142855
9809,"[['최고', 2], ['병', -2]]",2,0,0.0
9810,"[['강추', 2], ['최고', 2], ['행복', 2], ['운', 1], ['필수', 1], ['아쉬움', -1]]",6,7,1.1666666666666667
9812,"[['강추', 2], ['최고', 2], ['친절', 2], ['편안', 2]]",4,8,2.0
9813,"[['욕', -2], ['짜증', -2]]",2,-4,-2.0
9814,"[['감사', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['믿음', 1], ['친구', 1]]",6,10,1.6666666666666667
9815,"[['강추', 2], ['만족', 2], ['맛', 2], ['사랑', 2], ['최고', 2]]",5,10,2.0
9817,"[['강추', 2], ['찬양', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['흥미', 1], ['겁', -1], ['거짓말', -2], ['해', -2]]",9,5,0.5555555555555556
9821,"[['최고', 2]]",1,2,2.0
9822,"[['강추', 2], ['최고', 2], ['친절', 2], ['정', 1], ['감기', -1], ['해', -2]]",6,4,0.6666666666666666
9824,"[['안전', 2], ['최고', 2], ['할인', 1], ['희망', 1], ['ㅠ', -1], ['겁', -1], ['걱정', -2], ['바보', -2], ['최악', -2]]",9,-2,-0.2222222222222222
9825,"[['최고', 2], ['성', 0], ['피로', -1], ['욕', -2], ['최악', -2]]",5,-3,-0.6
9826,"[['최고', 2], ['욕', -2]]",2,0,0.0
9829,"[['맛', 2], ['최고', 2], ['친절', 2], ['비방', -1], ['배탈', -2], ['최악', -2], ['해', -2]]",7,-1,-0.14285714285714285
9830,"[['강추', 2], ['만족', 2], ['최고', 2], ['필수', 1]]",4,7,1.75
9832,"[['강추', 2], ['최고', 2]]",2,4,2.0
9833,"[['최고', 2]]",1,2,2.0
9834,"[['최고', 2]]",1,2,2.0
9835,"[['강추', 2], ['맛', 2], ['친절', 2], ['과음', -2]]",4,4,1.0
9836,"[['최고', 2], ['폭행', -1], ['욕설', -2]]",3,-1,-0.3333333333333333
9839,"[['최고', 2], ['ㅠ', -1], ['실망', -2], ['욕', -2], ['최악', -2]]",5,-5,-1.0
9841,"[['친절', 2]]",1,2,2.0
9845,"[['맛', 2], ['최고', 2], ['자비', 1], ['아픔', -2]]",4,3,0.75
9849,"[['최고', 2], ['화', -2]]",2,0,0.0
9852,"[['최고', 2]]",1,2,2.0
9857,"[['최고', 2]]",1,2,2.0
9858,"[['강추', 2], ['맛', 2], ['최고', 2], ['기대', 1], ['예의', 1], ['진리', 1], ['ㅠ', -1], ['실망', -2]]",8,6,0.75
9870,"[['거짓말', -2]]",1,-2,-2.0
9872,"[['ㅜ', -1], ['고통', -2]]",2,-3,-1.5
9874,"[['최고', 2], ['친절', 2]]",2,4,2.0
9876,"[['최고', 2]]",1,2,2.0
9877,"[['강추', 2], ['최고', 2], ['못', 0]]",3,4,1.3333333333333333
9878,"[['최고', 2]]",1,2,2.0
9880,"[['최고', 2]]",1,2,2.0
9881,"[['최고', 2]]",1,2,2.0
9883,"[['못', 0], ['불량', -2]]",2,-2,-1.0
9884,"[['최고', 2], ['용기', 1], ['의심', -1], ['불만', -2], ['짜증', -2]]",5,-2,-0.4
9885,"[['멋', 2], ['빛', 1], ['운', 1], ['짐', -1]]",4,3,0.75
9891,"[['아름다움', 2], ['최고', 2], ['기대', 1], ['여유', 1], ['필수', 1]]",5,7,1.4
9894,"[['감사', 2], ['최고', 2]]",2,4,2.0
9896,"[['강추', 2], ['최고', 2], ['친구', 1], ['아쉬움', -1], ['추운', -1], ['불편', -2]]",6,1,0.16666666666666666
9901,"[['기대', 1]]",1,1,1.0
9902,"[['맛', 2], ['짜증', -2]]",2,0,0.0
9903,"[['최고', 2], ['친절', 2], ['기대', 1], ['못', 0], ['아쉬움', -1]]",5,4,0.8
9908,"[['만족', 2], ['더러운', -2]]",2,0,0.0
9911,"[['만족', 2], ['친절', 2], ['짐', -1], ['실망', -2], ['후회', -2]]",5,-1,-0.2
9912,"[['기대', 1], ['ㅜ', -1], ['최악', -2]]",3,-2,-0.6666666666666666
9914,"[['엉터리', -2]]",1,-2,-2.0
9916,"[['최고', 2], ['빛', 1], ['환상', -2]]",3,1,0.3333333333333333
9917,"[['최고', 2]]",1,2,2.0
9919,"[['편안', 2], ['낭만', 1], ['오염', -1], ['최악', -2]]",4,0,0.0
9927,"[['맛', 2], ['최고', 2], ['안심', 1], ['정', 1], ['못', 0], ['실망', -2], ['짜증', -2]]",7,2,0.2857142857142857
9928,"[['맛', 2], ['최고', 2], ['안심', 1], ['정', 1], ['못', 0], ['실망', -2], ['짜증', -2]]",7,2,0.2857142857142857
9935,"[['여유', 1]]",1,1,1.0
9937,"[['친절', 2]]",1,2,2.0
9939,"[['맛', 2], ['친절', 2], ['기대', 1], ['적극', 1], ['정상', 1], ['못', 0], ['후회', -2]]",7,5,0.7142857142857143
9941,"[['후회', -2]]",1,-2,-2.0
9942,"[['최고', 2]]",1,2,2.0
9946,"[['최고', 2]]",1,2,2.0
9948,"[['최고', 2]]",1,2,2.0
9949,"[['멋', 2], ['최고', 2]]",2,4,2.0
9955,"[['감동', 2], ['감사', 2], ['강추', 2], ['덕', 2], ['만족', 2], ['맛', 2], ['멋', 2], ['명성', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['편안', 2], ['ㅆ', 1], ['기대', 1], ['대접', 1], ['보람', 1], ['인기', 1], ['인정', 1], ['정', 1], ['진리', 1], ['친구', 1], ['필수', 1], ['모양', 0], ['ㅠ', -1], ['겁', -1], ['낭비', -1], ['부족', -1], ['아쉬움', -1], ['죽음', -1], ['짐', -1], ['한계', -1], ['함정', -1], ['거짓', -2], ['걱정', -2], ['병', -2], ['부담', -2], ['불량', -2], ['불편', -2], ['실망', -2], ['질색', -2], ['최악', -2], ['해', -2], ['후회', -2]]",44,5,0.11363636363636363
9964,"[['최고', 2]]",1,2,2.0
9966,"[['최악', -2]]",1,-2,-2.0
9972,"[['맛', 2], ['최고', 2], ['최고급', 2], ['친절', 2], ['대접', 1], ['정', 1], ['겁', -1], ['실망', -2], ['욕', -2]]",9,5,0.5555555555555556
9975,"[['최고', 2]]",1,2,2.0
9976,"[['만족', 2], ['최고', 2], ['친절', 2], ['최악', -2], ['후회', -2]]",5,2,0.4
9979,"[['최고', 2]]",1,2,2.0
9980,"[['강추', 2], ['최고', 2], ['친절', 2], ['해', -2]]",4,4,1.0
9981,"[['ㅠ', -1]]",1,-1,-1.0
9984,"[['만족', 2], ['최고', 2], ['친절', 2], ['아쉬움', -1]]",4,5,1.25
9985,"[['만족', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['최상', 1], ['ㅠ', -1], ['최악', -2]]",8,7,0.875
9986,"[['강추', 2], ['고급', 2], ['장점', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['정', 1], ['낭비', -1], ['악의', -2], ['해', -2], ['환상', -2]]",11,6,0.5454545454545454
9987,"[['맛', 2], ['최고', 2], ['친절', 2], ['편안', 2]]",4,8,2.0
9989,"[['감격', 2], ['편안', 2], ['불편', -2]]",3,2,0.6666666666666666
9991,"[['최고', 2]]",1,2,2.0
9992,"[['미소', 2], ['친절', 2], ['편안', 2], ['실용적', 1]]",4,7,1.75
9994,"[['최고', 2], ['짐', -1], ['화', -2]]",3,-1,-0.3333333333333333
9995,"[['최악', -2]]",1,-2,-2.0
9997,"[['친절', 2], ['ㅠ', -1]]",2,1,0.5
9998,"[['감동', 2], ['감탄', 2], ['강추', 2], ['고급', 2], ['맛', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['황홀', 2], ['ㅆ', 1], ['대접', 1], ['빛', 1], ['여유', 1], ['친구', 1], ['ㅠ', -1], ['위기', -1], ['의심', -1], ['짐', -1], ['천한', -1], ['실망', -2], ['최악', -2], ['해', -2]]",22,12,0.5454545454545454
9999,"[['인기', 1]]",1,1,1.0
10002,"[['최고', 2]]",1,2,2.0
10003,"[['만족', 2], ['최고', 2], ['ㅠ', -1]]",3,3,1.0
10004,"[['발전', 1], ['정상', 1]]",2,2,1.0
10007,"[['최고', 2], ['발전', 1]]",2,3,1.5
10009,"[['친절', 2], ['부족', -1], ['실망', -2], ['최악', -2]]",4,-3,-0.75
10016,"[['최고', 2], ['친절', 2], ['잘못', -2]]",3,2,0.6666666666666666
10017,"[['훼손', -1]]",1,-1,-1.0
10019,"[['감격', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['명성', 2], ['장점', 2], ['재미', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['기대', 1], ['도리', 1], ['도움', 1], ['유명', 1], ['인정', 1], ['친구', 1], ['특이', 1], ['필수', 1], ['ㅠ', -1], ['낭비', -1], ['부족', -1], ['아쉬움', -1], ['불편', -2], ['실망', -2], ['최악', -2]]",26,19,0.7307692307692307
10021,"[['훼손', -1]]",1,-1,-1.0
10025,"[['강추', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['애정', 1]]",5,9,1.8
10026,"[['최고', 2]]",1,2,2.0
10027,"[['감동', 2], ['최고', 2], ['걱정', -2]]",3,2,0.6666666666666666
